customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05551,Female,1,Yes,No,48,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),60.85,2924.39,No
CUST-05552,Male,0,No,No,16,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Mailed check,29.4,473.89,No
CUST-05553,Female,1,No,No,21,Yes,No,No,No ,No ,No ,No ,No ,No ,One year,Yes,Bank transfer (automatic),20.83,438.75,No
CUST-05554,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),101.01,97.8,Yes
CUST-05555,Female,0,Yes,No,9,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),120.0,1081.51,No
CUST-05556,Female,1,No,No,11,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Credit card (automatic),19.16,203.83,No
CUST-05557,Male,0,Yes,Yes,5,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.87,227.75,Yes
CUST-05558,Male,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,105.21,5986.42,No
CUST-05559,Female,0,No,Yes,11,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),81.57,906.44,Yes
CUST-05560,Male,1,Yes,Yes,40,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,27.24,1087.09,Yes
CUST-05561,Male,0,No,Yes,34,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,71.19,2416.26,Yes
CUST-05562,Male,0,No,No,9,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Mailed check,32.73,285.22,No
CUST-05563,Female,0,No,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),120.0,1794.82,Yes
CUST-05564,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,120.0,951.97,Yes
CUST-05565,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,109.2,992.6,Yes
CUST-05566,Female,0,Yes,No,21,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,103.27,2169.46,Yes
CUST-05567,Male,0,No,No,54,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Two year,Yes,Mailed check,25.98,1403.38,No
CUST-05568,Male,0,No,No,50,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),71.23,3554.42,No
CUST-05569,Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),89.3,884.97,No
CUST-05570,Male,1,No,Yes,5,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.01,399.83,Yes
CUST-05571,Female,0,No,No,35,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,51.41,1801.04,No
CUST-05572,Female,0,Yes,No,40,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Two year,No,Bank transfer (automatic),27.69,1110.07,No
CUST-05573,Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,102.88,5353.11,No
CUST-05574,Female,0,No,No,50,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),120.0,5998.11,No
CUST-05575,Female,0,Yes,No,18,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,48.24,872.04,Yes
CUST-05576,Female,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),120.0,3480.32,No
CUST-05577,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,75.85,538.09,Yes
CUST-05578,Female,0,No,Yes,5,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,104.86,528.07,Yes
CUST-05579,Male,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),90.44,1270.42,No
CUST-05580,Male,0,Yes,No,17,Yes,No,No,No ,No ,No ,No ,No ,No ,One year,No,Mailed check,28.81,487.88,No
CUST-05581,Female,0,Yes,No,69,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,72.8,5028.74,No
CUST-05582,Female,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,106.32,4991.05,No
CUST-05583,Female,0,Yes,Yes,67,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Two year,Yes,Credit card (automatic),32.26,2153.88,Yes
CUST-05584,Male,0,Yes,No,19,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,72.01,1375.68,Yes
CUST-05585,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),120.0,722.26,No
CUST-05586,Female,0,Yes,Yes,22,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,49.37,1084.49,No
CUST-05587,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.65,89.12,No
CUST-05588,Female,1,No,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,361.53,Yes
CUST-05589,Female,0,Yes,Yes,18,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Bank transfer (automatic),29.59,527.04,No
CUST-05590,Female,0,Yes,No,56,Yes,No,No,No ,No ,No ,No ,No ,No ,Two year,No,Electronic check,25.59,1436.06,No
CUST-05591,Male,0,Yes,No,56,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Two year,Yes,Mailed check,29.87,1674.72,No
CUST-05592,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),83.62,2592.56,No
CUST-05593,Female,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,120.0,3006.13,No
CUST-05594,Female,0,No,Yes,53,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,71.9,3814.48,No
CUST-05595,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.13,536.28,Yes
CUST-05596,Male,0,No,Yes,38,Yes,Yes,No,No ,No ,No ,No ,No ,No ,One year,No,Electronic check,34.32,1304.44,No
CUST-05597,Female,0,No,No,45,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,57.1,2577.73,No
CUST-05598,Female,0,No,Yes,71,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,88.67,6293.65,Yes
CUST-05599,Female,0,No,No,10,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.52,509.97,Yes
CUST-05600,Female,1,No,No,30,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,73.55,2208.05,No
CUST-05601,Male,0,No,Yes,27,Yes,No,No,No ,No ,No ,No ,No ,No ,One year,No,Electronic check,27.07,726.28,No
CUST-05602,Female,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),109.63,1422.06,Yes
CUST-05603,Male,1,Yes,No,7,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,114.81,803.04,Yes
CUST-05604,Male,0,No,Yes,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,104.47,520.28,Yes
CUST-05605,Female,0,No,No,42,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),72.67,3051.66,No
CUST-05606,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,107.85,221.01,Yes
CUST-05607,Male,0,Yes,No,68,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,44.52,3029.39,No
CUST-05608,Female,1,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,96.31,3365.08,No
CUST-05609,Female,1,Yes,Yes,41,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),114.96,4725.3,No
CUST-05610,Male,0,No,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.0,127.5,No
CUST-05611,Male,0,No,No,34,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,44.33,1517.18,No
CUST-05612,Male,0,No,No,68,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,100.42,6824.37,Yes
CUST-05613,Female,1,Yes,No,19,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,104.31,1983.65,No
CUST-05614,Male,0,Yes,No,22,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,91.8,2016.22,Yes
CUST-05615,Female,0,Yes,Yes,56,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Two year,Yes,Electronic check,37.44,2102.66,No
CUST-05616,Female,0,Yes,Yes,63,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),86.38,5437.75,No
CUST-05617,Female,0,No,No,67,Yes,No,No,No ,No ,No ,No ,No ,No ,Two year,No,Electronic check,24.78,1667.39,No
CUST-05618,Male,0,No,Yes,24,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,2886.3,No
CUST-05619,Female,1,No,No,24,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,51.61,1235.86,No
CUST-05620,Male,0,No,Yes,16,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.74,1577.52,No
CUST-05621,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,108.6,1190.21,Yes
CUST-05622,Male,0,No,Yes,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,101.88,3363.13,No
CUST-05623,Male,1,No,No,20,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Mailed check,19.02,374.47,Yes
CUST-05624,Female,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,77.48,1548.09,No
CUST-05625,Male,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),120.0,1314.5,Yes
CUST-05626,Female,0,Yes,No,18,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,86.8,1564.81,Yes
CUST-05627,Male,0,Yes,Yes,48,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,54.12,2601.06,No
CUST-05628,Male,0,No,No,3,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,78.73,233.86,Yes
CUST-05629,Male,1,No,No,4,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),87.89,350.22,No
CUST-05630,Male,0,No,No,49,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,108.93,5340.54,No
CUST-05631,Male,0,Yes,No,34,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),82.24,2801.65,No
CUST-05632,Female,0,No,No,21,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),49.0,1021.49,No
CUST-05633,Female,1,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),97.72,1260.4,No
CUST-05634,Male,0,No,No,35,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Two year,Yes,Electronic check,33.92,1191.41,No
CUST-05635,Female,0,Yes,No,69,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,68.68,4737.14,No
CUST-05636,Female,0,No,No,49,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),70.41,3453.32,No
CUST-05637,Male,1,Yes,No,20,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,61.18,1223.0,Yes
CUST-05638,Male,1,Yes,Yes,14,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Electronic check,20.32,286.04,No
CUST-05639,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,102.36,1419.02,No
CUST-05640,Female,0,No,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),110.57,5417.73,No
CUST-05641,Female,0,No,No,32,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,77.89,2488.76,Yes
CUST-05642,Male,0,No,Yes,3,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Mailed check,31.61,86.84,No
CUST-05643,Female,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.72,359.29,Yes
CUST-05644,Female,1,No,No,58,Yes,No,No,No ,No ,No ,No ,No ,No ,Two year,No,Bank transfer (automatic),28.0,1630.18,No
CUST-05645,Female,0,No,Yes,41,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,103.92,4268.91,No
CUST-05646,Male,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,120.0,5030.81,No
CUST-05647,Female,0,No,No,13,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),59.19,765.44,Yes
CUST-05648,Female,0,No,No,30,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),81.89,2464.34,No
CUST-05649,Female,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,84.56,250.02,No
CUST-05650,Female,0,Yes,No,21,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.34,1563.79,Yes
CUST-05651,Female,0,Yes,No,7,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,58.42,407.05,Yes
CUST-05652,Female,0,Yes,No,17,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,78.79,1338.59,Yes
CUST-05653,Male,0,No,No,7,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),64.01,448.15,Yes
CUST-05654,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,120.0,2280.9,Yes
CUST-05655,Male,0,No,No,7,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),55.56,395.73,No
CUST-05656,Male,0,No,No,13,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Mailed check,26.84,346.38,Yes
CUST-05657,Female,0,No,No,7,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),41.38,284.1,No
CUST-05658,Female,0,Yes,Yes,52,Yes,No,No,No ,No ,No ,No ,No ,No ,Two year,No,Electronic check,20.37,1061.45,No
CUST-05659,Female,0,Yes,No,29,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,111.15,3222.17,Yes
CUST-05660,Female,0,No,Yes,22,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.98,2131.95,Yes
CUST-05661,Male,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),112.78,3159.41,No
CUST-05662,Male,0,Yes,Yes,14,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,33.85,477.07,Yes
CUST-05663,Female,1,Yes,No,13,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),88.88,1161.66,No
CUST-05664,Male,0,Yes,No,8,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),81.56,650.37,Yes
CUST-05665,Female,0,No,No,70,Yes,No,No,No ,No ,No ,No ,No ,No ,Two year,No,Mailed check,29.79,2088.42,No
CUST-05666,Male,0,No,No,5,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Electronic check,20.27,102.39,Yes
CUST-05667,Male,0,No,Yes,37,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),81.98,3031.48,Yes
CUST-05668,Female,0,No,Yes,37,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,72.31,2669.51,Yes
CUST-05669,Female,0,Yes,Yes,19,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),75.1,1423.94,No
CUST-05670,Female,0,Yes,No,70,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,65.79,4595.74,No
CUST-05671,Male,0,No,No,2,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.36,136.5,No
CUST-05672,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),116.55,3616.74,No
CUST-05673,Female,0,No,No,60,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),83.23,4997.06,No
CUST-05674,Female,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,96.98,191.34,No
CUST-05675,Male,1,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,120.0,1922.48,Yes
CUST-05676,Male,0,No,No,25,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,43.43,1079.8,No
CUST-05677,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),85.39,1285.84,No
CUST-05678,Male,0,No,No,43,No,No phone service,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),39.56,1703.42,No
CUST-05679,Female,0,No,No,8,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,35.0,277.03,No
CUST-05680,Male,0,Yes,No,19,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,89.56,1706.93,Yes
CUST-05681,Male,0,No,Yes,2,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,106.39,208.97,No
CUST-05682,Female,0,No,Yes,11,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,103.23,1133.97,No
CUST-05683,Male,0,No,No,66,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,50.31,3313.33,No
CUST-05684,Male,1,No,No,22,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,80.83,1779.66,No
CUST-05685,Female,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,101.14,1520.52,No
CUST-05686,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,83.92,672.8,Yes
CUST-05687,Female,0,No,Yes,19,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,58.71,1122.54,No
CUST-05688,Male,1,Yes,No,8,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Bank transfer (automatic),36.76,287.57,Yes
CUST-05689,Female,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,93.16,2416.92,No
CUST-05690,Male,1,No,No,47,Yes,No,No,No ,No ,No ,No ,No ,No ,One year,No,Electronic check,25.26,1187.96,No
CUST-05691,Male,1,No,No,6,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Mailed check,37.56,229.63,No
CUST-05692,Female,0,Yes,No,65,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),107.84,7017.27,No
CUST-05693,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),40.13,305.92,No
CUST-05694,Male,0,No,Yes,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),106.93,6091.73,No
CUST-05695,Female,0,No,Yes,7,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),91.85,639.17,Yes
CUST-05696,Male,0,No,Yes,17,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,59.63,1021.35,No
CUST-05697,Male,0,Yes,No,3,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),50.4,144.74,No
CUST-05698,Female,0,Yes,No,22,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,45.37,996.39,Yes
CUST-05699,Female,1,No,No,57,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),83.08,4741.63,No
CUST-05700,Male,1,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,86.07,1719.18,No
CUST-05701,Female,0,No,No,14,No,No phone service,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Electronic check,28.17,394.57,Yes
CUST-05702,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),107.57,1721.57,No
CUST-05703,Male,0,No,Yes,24,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),76.58,1832.43,No
CUST-05704,Male,0,No,No,15,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Electronic check,25.67,387.25,No
CUST-05705,Male,0,No,Yes,39,Yes,No,No,No ,No ,No ,No ,No ,No ,One year,Yes,Credit card (automatic),29.2,1137.92,No
CUST-05706,Female,0,No,No,66,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),100.61,6642.24,No
CUST-05707,Male,1,No,No,22,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Electronic check,25.08,554.25,Yes
CUST-05708,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,104.92,4405.51,No
CUST-05709,Female,0,No,No,30,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,85.84,2574.18,No
CUST-05710,Female,0,No,No,42,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,36.41,1536.83,No
CUST-05711,Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,103.85,1036.12,Yes
CUST-05712,Female,0,Yes,No,5,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Bank transfer (automatic),24.85,132.41,Yes
CUST-05713,Male,0,Yes,No,23,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),39.06,899.24,No
CUST-05714,Female,0,No,No,20,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Mailed check,26.23,523.17,Yes
CUST-05715,Female,0,No,Yes,14,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,56.11,790.29,Yes
CUST-05716,Male,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),120.0,2647.12,No
CUST-05717,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,87.45,2001.68,No
CUST-05718,Female,0,No,No,48,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),42.04,2024.14,No
CUST-05719,Male,0,No,Yes,8,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),30.59,244.49,No
CUST-05720,Male,0,Yes,No,45,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,48.09,2161.82,No
CUST-05721,Female,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,107.45,4633.85,No
CUST-05722,Male,0,Yes,Yes,44,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Mailed check,94.6,4163.89,No
CUST-05723,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,120.0,1683.27,No
CUST-05724,Female,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,78.01,1403.59,No
CUST-05725,Male,1,No,No,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.93,1958.56,No
CUST-05726,Male,1,No,No,46,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),59.04,2721.44,No
CUST-05727,Female,0,Yes,Yes,43,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),107.11,4612.2,No
CUST-05728,Male,0,Yes,No,13,Yes,No,No,No ,No ,No ,No ,No ,No ,One year,No,Mailed check,19.67,258.1,No
CUST-05729,Male,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.38,243.46,Yes
CUST-05730,Male,1,Yes,No,41,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,97.38,3998.23,No
CUST-05731,Female,0,No,No,23,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),42.62,994.88,No
CUST-05732,Male,0,Yes,No,19,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Credit card (automatic),21.39,411.28,No
CUST-05733,Female,0,No,Yes,12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,100.56,1196.68,Yes
CUST-05734,Male,1,No,Yes,72,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),93.18,6710.95,No
